state,county,air_connectivity,rail_intensity,infrastructure_quality,dock_presence,county_fips,community_resilience_value,community_risk_factor_value,cold_wave_risk_index_value,drought_risk_index_value,earthquake_risk_index_value,hail_risk_index_value,heat_wave_risk_index_value,hurricane_risk_index_value,ice_storm_risk_index_value,landslide_risk_index_value,lightning_risk_index_value,riverine_flooding_risk_index_value,strong_wind_risk_index_value,tornado_risk_index_value,wildfire_risk_index_value,winter_weather_risk_index_value,wage_trade_transport_utilities,wage_information,wage_prof_business,has_policy_signal,policy_direction_score
New Jersey,Hunterdon County,0.0,3.9889840465642745,0.5630026809651475,0.0,34019,2.7992570400238,0.813930089929665,0.0,176105.936174673,316539.663942913,93842.1827529874,767141.865223583,3683930.38079884,97562.5310778521,97331.7595035432,412511.963438554,6575606.16168541,5328396.17364534,1559815.05023777,27617.0271708254,154938.950000785,1117.0,2344.0,1888.0,,
New Jersey,Mercer County,1.0986122886681098,3.713572066704308,0.6557971014492754,0.0,34021,2.68702697753906,1.10175382673675,0.0,189819.608578435,1728946.43914655,265725.42789359,6465563.99503715,22209447.2452602,279478.221689253,149809.403261344,566297.310902142,11784096.8200842,15164838.3509507,3807660.423176,472277.419145162,696491.228588322,1140.0,2367.0,2431.0,,
New Jersey,Middlesex County,0.0,5.017279836814924,0.5950266429840142,0.0,34023,2.63378810882568,1.09927376576283,0.0,246946.104682251,3954059.99897432,349488.803160715,6899264.58617859,40823624.5456404,574992.56434071,139344.960890454,307566.839426018,10910298.522819,19334884.9032743,9572303.13206204,620382.170567232,467769.453254818,1159.0,2299.0,2112.0,,
New Jersey,Monmouth County,0.0,4.3694478524670215,0.6198019801980198,0.0,34025,2.77241706848145,0.887432147847704,0.0,156794.7464295,2408463.29658411,152965.029841412,7145082.08063248,49276473.6560329,7055366.73384282,118835.103803825,2207179.87488599,2117722.00848857,14152690.7240161,1396950.66599586,1811103.03416436,500694.478998535,1018.0,2976.0,1868.0,,
New Jersey,Morris County,0.9162907318741552,4.454347296253507,0.5688976377952756,0.0,34027,2.78014397621155,0.930918433083117,1743.11697670646,210631.859794438,1209541.96301201,180924.054210255,963182.659487751,18667116.9040088,230466.792821436,188986.246894345,267441.483408236,15858810.6053277,5454406.67381832,4951142.98737184,20282.1544247974,82066.1283340189,1513.0,2315.0,2721.0,,
New Jersey,Ocean County,0.9932517730102832,2.1972245773362196,0.7136929460580913,0.0,34029,2.76194310188293,0.892954266402553,0.0,73551.2740437731,1423004.32914423,2538.03713791167,4468814.46642628,42182749.039529,4210058.32149914,23483.882634003,1997678.66874678,19054436.2752839,6806943.28792777,856722.157533339,4834261.10261195,737017.816511714,938.0,1595.0,1334.0,,
New Jersey,Passaic County,0.5306282510621704,3.713572066704308,0.5945945945945946,0.0,34031,2.56403708457947,1.27722114596733,87726.5935499159,28790.8130965984,1765429.83057411,347032.585986592,2651933.12114786,16715633.8667965,291565.834773069,144892.927044836,1293718.49922038,3846377.22097306,9460210.2759748,5402738.65015344,4194.51364060901,1066049.21786222,1035.0,1659.0,1257.0,,
New Jersey,Salem County,0.0,3.295836866004329,0.6271929824561403,0.0,34033,2.75248599052429,1.12978716935535,0.0,204470.337205378,301101.789248953,154073.914782082,270065.891966085,3161421.38227368,47611.9835319875,22150.3606316457,160243.130297446,3283249.18816159,2010748.51974928,707838.750406638,363575.253991588,213113.187681408,1285.0,1490.0,1397.0,,
New Jersey,Somerset County,0.0,4.060443010546419,0.6171284634760705,0.0,34035,2.75873994827271,0.981197541580316,0.0,167566.745144438,1307725.82256496,146241.331940033,1761116.46577152,15969474.4428842,197868.177019237,129653.193559747,354357.083882954,41988261.8159667,5467149.36565313,3669734.97769412,51214.4290835603,227812.723452242,1492.0,4250.0,2787.0,,
New Jersey,Sussex County,0.0,3.5263605246161616,0.5689655172413793,0.0,34037,2.76186609268188,0.866751304751906,63723.2797857599,41448.7286649867,219868.548574622,85783.3559756305,343568.238136597,2959803.44440486,77382.4438247235,223161.807330232,461966.544582454,3505105.86472938,2713741.72118573,1173048.6540053,67468.0901122333,78525.2175971421,910.0,1963.0,1634.0,,
New Jersey,Union County,0.5306282510621704,4.143134726391533,0.5684596577017115,1.0,34039,2.5511200428009,1.28188129010495,0.0,9372.5200685085,2645609.56876693,32283.6342150615,6939253.10943445,16805332.4406195,239862.754920103,124992.068560043,86456.3897602228,12730739.5489099,4476468.1517949,5266440.14542838,8212.29431259614,287284.358734307,1365.0,2558.0,2123.0,,
New Jersey,Unknown Or Undefined,,,,,,,,,,,,,,,,,,,,,,2963.0,3531.0,2290.0,,
New Jersey,Warren County,0.0,4.07753744390572,0.5746268656716418,0.0,34041,2.7328200340271,1.02355380085664,0.0,184604.381570804,193511.106292161,157111.054427356,472952.988608926,3043949.7060124,118774.590553359,160210.102311789,530430.262490338,5766295.84438417,3301927.20357993,1437198.90889206,11160.9560307574,441899.997027925,986.0,3166.0,1661.0,,
New Mexico,Bernalillo County,0.6931471805599453,3.49650756146648,0.6320564516129032,0.0,35001,2.590989112854,1.31202914732028,57493.3744863338,357100.073675971,36254048.2329599,608235.458655446,0.0,,37168.5319523728,146893.216921432,993526.923654209,1264873.1628696,129493.483469514,1626827.05721892,1071445.63855755,28497.4539931443,930.0,1389.0,1595.0,,
New Mexico,Catron County,0.4700036292457356,0.0,0.7079207920792079,0.0,35003,2.22702789306641,1.22319586407386,79357.4447736669,9055.70683524173,61266.2370590629,1250.8715840801,0.0,,736.11181976297,26809.833660365,65603.3490267682,9020.46097637763,1326.52257987512,852.976581081773,3526746.71276043,18016.5553747524,487.0,0.0,1442.0,,
New Mexico,Chaves County,1.0986122886681098,4.499809670330265,0.6541666666666667,0.0,35005,2.40870594978333,1.51494983605057,93881.5578695982,500943.846979611,89163.116369714,14297.1854426736,0.192162018767425,78343.3787602065,222657.648391728,11980.5828925137,504900.910056106,2382343.32390423,378828.349292036,257032.032851967,1859158.01240178,1010064.69731181,775.0,841.0,963.0,,
New Mexico,Cibola County,0.3364722366212129,4.0943445622221,0.6968503937007874,0.0,35006,2.41228890419006,1.5652391433099,429763.61119209,14161.3184560717,604547.048388293,97300.3664868071,0.0,,3990.24796879833,34269.0232566363,200645.208290522,1543745.08206069,13371.5484671803,43523.0456743969,123868.025707527,82974.6323407839,742.0,925.0,1120.0,,
New Mexico,Colfax County,0.9162907318741552,4.07753744390572,0.6642857142857143,0.0,35007,2.505784034729,1.60575206501638,23021.2349339148,106271.748190291,56598.5144951988,47233.0518864301,0.0,,17586.24961857,96852.2599194961,527519.385389489,1107348.80630735,34260.5434378296,137460.130132337,8530880.02272362,90652.1597429301,719.0,1250.0,830.0,,
New Mexico,Curry County,1.0986122886681098,3.9318256327243257,0.7380952380952381,0.0,35009,2.45039200782776,1.40901595845095,377374.668859039,285835.936193835,40810.0697515562,452074.698482969,0.0,,112916.819892432,33430.4496232002,145015.106319767,2087742.78784049,465383.459428525,2034481.28782285,2801312.44661193,1628907.79402108,801.0,906.0,1212.0,,
New Mexico,De Baca County,0.3364722366212129,4.248495242049359,0.5416666666666666,0.0,35011,2.54395198822021,1.36748898029327,24947.4832655686,60295.9061488131,1147.6021607835,10097.844979825,0.0,,3409.39791711599,13443.8085484792,16201.440751168,13906.1526057572,37648.8284217558,12842.4572787666,377318.316893488,18308.45295302,653.0,909.0,0.0,,
New Mexico,Dona Ana County,,,,,,,,,,,,,,,,,,,,,,776.0,928.0,1138.0,,
New Mexico,Doña Ana County,1.2237754316221157,4.948759890378168,0.6417624521072797,0.0,35013,2.41525888442993,1.549100916212,0.0,11653349.2450919,14769249.5354027,1988687.62435729,8.79093053403838,120787.535488946,55580.5487294198,34620.3640078709,463495.673002763,3889620.42157055,280870.091962545,253803.058820735,809879.463409714,121034.274262189,,,,,
New Mexico,Eddy County,1.0986122886681098,4.804021044733257,0.7096774193548387,0.0,35015,2.50604701042175,1.32801283654971,294853.802900776,284360.67285906,70836.7235839171,665324.080889907,285444.403290565,37386.9794176165,204938.072662604,29875.1030042732,66320.845456643,1239499.26252999,492246.237586542,441623.048600402,1058321.88527304,826997.156515981,1121.0,1245.0,1750.0,,
New Mexico,Grant County,0.6931471805599453,4.204692619390966,0.5858585858585859,0.0,35017,2.39954090118408,1.30619833889995,1.18792300658186,47703.0521394981,544464.510834625,45645.2689589483,0.240645542701692,6611.09410472346,3536.93174518707,79599.73055846,444813.765877914,1112978.28867458,9599.93741476539,26923.692670024,6510614.99956097,86670.5673900524,645.0,1156.0,1349.0,,
New Mexico,Guadalupe County,0.5877866649021191,4.770684624465665,0.5670731707317073,0.0,35019,2.39408206939697,1.57757461071014,46778.4608099273,32071.7943287438,10935.0078170648,15782.9039560315,0.0,,7547.95392115397,34548.8839745272,46718.7943026906,24557.9981711384,13482.5633674088,17691.0660693286,401157.148952696,18322.7089287724,577.0,1020.0,0.0,,
New Mexico,Harding County,0.0,0.0,0.7692307692307693,0.0,35021,2.44071006774902,1.24511957168579,9250.53327988317,2696.97453543897,1067.0615639937,5615.78545728993,0.0,,208.436730665074,5158.38250632009,6868.94330654282,8054.99277233208,4486.16858888393,9275.53089557789,89085.2987265967,5063.68162520797,0.0,,0.0,,
New Mexico,Hidalgo County,0.3364722366212129,4.204692619390966,0.5689655172413793,0.0,35023,2.2936110496521,1.45111211353929,0.0106568729639507,1300126.3151862,118891.303790584,2353.15712241623,5.80608301672158,1623.66577942851,536.952853729889,10389.0492649195,39477.2066845716,34483.9094722384,4852.49829290644,4893.20441468865,524901.897596174,2972.92708416007,725.0,0.0,913.0,,
New Mexico,Lea County,1.2809338454620642,4.418840607796598,0.55,0.0,35025,2.35580897331238,1.46164128460069,699502.219959401,83117.2163310777,43902.6386629391,2954849.8967844,299073.287253695,95876.2167241506,270277.957244712,706.048264004654,1230439.56189305,16257418.40161,881131.49802761,1459300.67362329,9131763.53507877,1053452.94851012,1249.0,1114.0,1053.0,,
New Mexico,Lincoln County,0.8754687373538999,4.31748811353631,0.6793893129770993,0.0,35027,2.38716888427734,1.24371161653411,138229.073182996,5151.71882967998,138501.643232237,6214.31826082188,0.0,19086.9293475932,32300.511916903,27490.6251683231,270662.43085304,3655209.78341443,33149.2811754651,54702.9585350151,14764591.9740605,63117.5538892925,638.0,787.0,898.0,,
New Mexico,Los Alamos County,0.5306282510621704,0.0,0.5,0.0,35028,2.84872698783875,0.801641179637619,16003.9626986393,0.0,510375.124859775,17969.1884452804,0.0,,323.674896085134,18289.9701546037,98122.6644024722,31244.4365765604,10713.5996255745,16422.9396405392,993073.031613866,61047.503184324,749.0,2875.0,2364.0,,
New Mexico,Luna County,0.6931471805599453,4.787491742782046,0.6308411214953271,0.0,35029,2.28318405151367,1.77121623110768,0.0,5152891.44802641,951267.950594123,12832.5450891652,0.0,8813.22728968494,3248.22187882939,16485.7174577691,244713.767530146,607669.417018667,14609.9754738671,36654.9100587107,635411.897749136,18125.2175591916,731.0,1523.0,824.0,,
New Mexico,McKinley County,0.7419373447293773,5.147494476813453,0.6418685121107266,0.0,35031,2.26293992996216,1.78134192564841,1084604.37010071,0.0,213738.819125621,16833.1476401514,6101.06389050002,,8618.55561175628,37953.3917036021,190704.166145074,5100745.35787267,2901.7702422202,13129.9631477928,199231.890142264,53315.6156057949,684.0,617.0,673.0,,
New Mexico,Mora County,0.0,3.737669618283368,0.6265822784810127,0.0,35033,2.38833689689636,1.23338867897644,10178.7871127293,279352.80337977,15382.4349664944,3954.90590078209,0.0,,113.243737239879,28404.7153469813,36228.8068088597,63589.7322678125,6554.81968456907,13240.550139602,3036341.75869909,26500.6578690354,640.0,0.0,1453.0,,
New Mexico,Otero County,0.6931471805599453,4.709530201312334,0.6931818181818182,0.0,35035,2.39802694320679,1.36370521728799,19464.8660351553,541146.346518754,1502821.91174031,113247.080759609,0.007990226291145,40279.5616767072,113498.604949759,31543.6350218621,486854.694355425,11908884.8601468,239475.74596962,74128.7521793815,13243229.3956621,95156.6076036798,705.0,1036.0,1089.0,,
New Mexico,Quay County,0.3364722366212129,4.343805421853684,0.6398305084745762,0.0,35037,2.50102400779724,1.19401399322034,54164.1021657731,512278.993163731,5490.11899673518,25838.8520258654,0.0,,12698.2646493289,13883.8150647256,43361.5092478015,115706.208859789,145010.399300299,83958.5142898802,455052.139587888,69739.5304889404,669.0,1010.0,837.0,,
New Mexico,Rio Arriba County,0.3364722366212129,3.4657359027997265,0.70625,0.0,35039,2.45593690872192,1.43676917538728,374172.311948343,532813.482330684,1322292.25690205,67892.1568180061,0.0,,1229.81643402241,50917.1389055734,1155675.17182318,1356481.13038777,66439.4999713761,71428.2816921545,4470299.47255215,102025.857137957,756.0,1030.0,1418.0,,
New Mexico,Roosevelt County,0.5306282510621704,4.127134385045092,0.6666666666666666,0.0,35041,2.35575008392334,1.48171804555258,171853.791730414,273452.191193743,19766.3340576181,372838.99199402,0.010402136832707,50116.7738838755,77840.7410079257,7342.29742959996,106284.686139732,4738319.45052826,1472768.65430683,1657184.92830052,16729470.7729511,605603.91376794,840.0,931.0,790.0,,
New Mexico,San Juan County,0.9555114450274363,0.0,0.6522988505747126,0.0,35045,2.43765902519226,1.6269208532502,34016.5476677208,8904722.08966424,260526.031952004,8006.15556139086,64751.0016408687,,3658.95430102432,240314.474585127,782413.74434412,1018826.49815713,26920.8795320889,229266.369250826,293379.517114055,13066.5554203739,933.0,876.0,977.0,,
New Mexico,San Miguel County,0.8754687373538999,4.248495242049359,0.6657142857142857,0.0,35047,2.48161602020264,1.50000083057087,50767.1158616168,63006.5659406243,193976.809788542,51996.6977511879,0.0,,1393.40486221388,31548.1205072254,310842.266821167,663776.263291933,59615.4382078417,126002.767286702,5662913.2962688,156267.429304742,625.0,999.0,1080.0,,
New Mexico,Sandoval County,0.0,3.4657359027997265,0.6785714285714286,0.0,35043,2.61259388923645,1.28691321135226,22464.229698086,782897.063620927,4859729.1594195,307766.508382911,0.0,,3430.32375224662,51595.7333621063,797970.217431269,9736571.64179927,91103.969724033,279550.914397236,1958493.18867153,23783.7828050325,822.0,1950.0,1225.0,,
New Mexico,Santa Fe County,1.0986122886681098,4.143134726391533,0.7137254901960784,0.0,35049,2.53447794914246,1.03971604718834,1014840.86924275,869836.161059564,4594666.5333745,156182.817390964,0.0,,3935.21542400307,38148.2972952188,907329.888817604,979829.03296581,20047.9923201176,300090.608342749,12972316.0011535,7209.98612678958,848.0,1851.0,1347.0,,
New Mexico,Sierra County,0.5306282510621704,3.9318256327243257,0.6157407407407407,0.0,35051,2.4057469367981,1.4254050700733,4.33903362847067,491304.651045672,334114.493745043,3272.39008304022,0.0,7600.2050639246,1659.38152396244,33730.1047663679,111413.341485955,1029003.85786784,17585.6739036003,10039.916182953,478494.801115855,13368.5869292122,787.0,1291.0,974.0,,
New Mexico,Socorro County,0.4700036292457356,4.5217885770490405,0.5452127659574468,0.0,35053,2.29954504966736,1.61046558841267,11595.2357242802,664655.297017759,674852.487012058,73459.3190774248,0.0,,2600.31081105083,92871.7231015067,106024.161311408,4955433.99242453,13286.3591195412,26183.0764191531,677384.886285966,19535.6326766007,655.0,1385.0,1442.0,,
New Mexico,Taos County,0.7884573603642702,0.0,0.6382978723404256,0.0,35055,2.54468393325806,1.3754960308207,300670.813042462,334280.153882813,555964.938706182,108342.993974832,0.0,,1012.74865948569,200414.409846299,74353.4238851123,78273.1900206144,40723.1748231912,221268.566417546,5037715.05071932,136349.210491624,721.0,1094.0,1085.0,,
New Mexico,Torrance County,0.5306282510621704,4.61512051684126,0.6928571428571428,0.0,35057,2.34569811820984,1.50503342330267,74670.0935371434,1166947.11599282,508311.914202159,67582.1249257148,0.0,,9362.9322638657,27558.9466879767,145421.483941995,1023850.67085182,40217.0452639953,53450.7064499593,516922.100121321,26538.0416896689,829.0,1002.0,1338.0,,
New Mexico,Union County,0.3364722366212129,4.430816798843313,0.7647058823529411,0.0,35059,2.3306040763855,1.67057406902313,75404.8277152696,137861.990792672,4749.45670936795,24732.0473964697,0.0,,2578.14600801984,23292.7666395685,29028.9795796263,4711.86651708395,33551.7035366632,99845.3567647999,556731.170061426,41340.8136542407,587.0,777.0,935.0,,
New Mexico,Unknown Or Undefined,,,,,,,,,,,,,,,,,,,,,,0.0,1743.0,1492.0,,
New Mexico,Valencia County,0.5306282510621704,4.672828834461906,0.6145833333333334,0.0,35061,2.40471601486206,1.36817040865675,2444.48932870436,276719.55205525,4140547.08393157,689314.973963806,0.0,,2658.20960760919,29386.4379126946,298937.463921996,7371607.16963558,169107.320658821,218345.629083712,1010228.59724418,78567.8635377581,725.0,3203.0,1045.0,,
New York,Albany County,0.0,4.356708826689592,0.6224489795918368,0.0,36001,2.79666209220886,1.01982904834124,495604.304167102,0.0,1084517.05817951,250878.717414599,156794.983978725,4494488.32605475,1011945.71656108,180604.116878825,523757.083053006,828048.723232769,486671.193125313,6113539.44482366,54565.2916809708,41021.6914575988,1087.0,2069.0,1628.0,,
New York,Allegany County,0.3364722366212129,4.0943445622221,0.664179104477612,0.0,36003,2.66549897193909,1.12097951289702,406861.529829553,2027.53532929534,32374.455919167,44310.6235455266,0.0,438316.577471408,41873.2109185905,24603.5035382884,60569.67071474,2055545.56620448,306728.893123196,838733.853896535,21848.4475162767,35283.0086134113,864.0,606.0,955.0,,
New York,Bronx County,0.0,3.4657359027997265,0.5385852090032154,0.0,36005,2.38558101654053,1.70485716323922,200.231553396154,0.0,6007622.38337632,87700.8188115977,16141737.3216492,56926256.7480483,721751.810518987,290529.624783187,415547.131093009,21671338.0436852,14296050.1126032,4299371.8521978,497.944039850524,283088.706809014,1028.0,1644.0,1192.0,,
